id,name,host_since,host_location,host_is_superhost,host_identity_verified,property_type,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
41710302,Hostel in Amsterdam,2019-01-17,"Amsterdam, Netherlands",f,t,Private room in hostel,202.0,,,,,,,
41715032,Condo in Amsterdam,2015-08-01,"Amsterdam, Netherlands",f,t,Entire condo,350.0,5.0,5.0,5.0,4.5,5.0,4.5,4.5
41716106,Loft in Amsterdam,2012-10-24,"Amsterdam, Netherlands",f,t,Entire loft,700.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0
41757946,Rental unit in Amsterdam,2014-02-02,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,5.0,5.0,5.0,5.0,4.5,4.5,5.0
41768028,Rental unit in Amsterdam,2014-08-03,"Amsterdam, Netherlands",f,t,Entire rental unit,166.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
41783364,Serviced apartment in Amsterdam,2018-07-20,"Amsterdam, Netherlands",t,t,Entire serviced apartment,154.0,4.71,5.0,5.0,4.71,4.93,4.14,4.21
41793095,Houseboat in Amsterdam,2014-04-01,"Amsterdam, Netherlands",t,t,Houseboat,208.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0
41798620,Rental unit in Amsterdam,2018-12-23,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,4.5,5.0,4.5,5.0,5.0,5.0,4.0
41824482,Rental unit in Amsterdam,2019-09-11,"Amsterdam, Netherlands",f,t,Entire rental unit,119.0,4.75,4.92,4.67,4.75,4.67,4.75,4.67
41831014,Home in Amsterdam,2012-05-20,"Amsterdam, Netherlands",f,t,Entire home,299.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
41868328,Rental unit in Amsterdam,2013-04-26,"Amsterdam, Netherlands",f,t,Entire rental unit,300.0,5.0,4.83,4.58,4.92,5.0,4.92,4.75
41880289,Home in Amsterdam,2012-05-08,"Amsterdam, Netherlands",f,t,Entire home,180.0,4.88,4.88,4.88,4.75,4.88,4.63,4.88
41967924,Townhouse in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Entire townhouse,950.0,4.82,4.73,4.73,4.95,4.91,5.0,4.77
41972841,Guesthouse in Amsterdam,2016-02-26,"Amsterdam, Netherlands",t,t,Entire guesthouse,249.0,4.89,4.87,4.96,4.87,4.84,4.93,4.56
41990550,Rental unit in Amsterdam,2013-03-23,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,4.67,5.0,4.67,5.0,5.0,4.67,4.67
41996133,Rental unit in Amsterdam,2020-02-01,"Amsterdam, Netherlands",f,t,Entire rental unit,128.0,4.82,4.73,4.82,4.91,4.82,4.82,4.27
41996520,Rental unit in Amsterdam,2016-09-28,"Amsterdam, Netherlands",f,t,Entire rental unit,108.0,,,,,,,
42008190,Rental unit in Amsterdam,2012-02-14,"Amsterdam, Netherlands",f,t,Private room in rental unit,80.0,,,,,,,
42015255,Rental unit in Amsterdam,2020-02-02,"Amsterdam, Netherlands",t,t,Private room in rental unit,223.0,4.98,4.98,4.98,5.0,5.0,4.99,4.86
42019965,Condo in Amsterdam,2018-08-24,"Amsterdam, Netherlands",t,t,Private room in condo,160.0,4.95,4.96,4.99,4.93,4.93,4.62,4.79
42029273,Condo in Amsterdam,2016-09-05,"Amsterdam, Netherlands",t,t,Entire condo,380.0,5.0,4.86,5.0,5.0,5.0,4.93,4.71
42058295,Rental unit in Amsterdam,2016-10-12,"Amsterdam, Netherlands",t,t,Entire rental unit,425.0,4.93,5.0,5.0,5.0,4.93,5.0,4.57
42061032,Rental unit in Amsterdam,2016-10-27,"Amsterdam, Netherlands",t,t,Private room in rental unit,59.0,4.92,4.95,4.92,4.95,4.94,4.85,4.88
42067292,Condo in Amsterdam,2012-06-13,"Amsterdam, Netherlands",f,t,Entire condo,225.0,5.0,5.0,5.0,4.8,5.0,4.4,4.8
42086338,Townhouse in Amsterdam,2016-09-12,"Amsterdam, Netherlands",t,t,Private room in townhouse,109.0,4.98,4.98,4.98,5.0,4.98,4.86,4.82
42109978,Bed and breakfast in Amsterdam,2020-02-04,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,196.0,4.73,4.85,4.69,4.88,4.91,4.84,4.48
42128777,Rental unit in Amsterdam,2018-10-02,"Amsterdam, Netherlands",f,t,Entire rental unit,298.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42134255,Home in Amsterdam,2015-08-06,"Amsterdam, Netherlands",f,t,Private room in home,100.0,4.92,4.83,4.83,5.0,5.0,5.0,4.75
42150551,Houseboat in Amsterdam,2013-01-23,"Amsterdam, Netherlands",,t,Houseboat,250.0,5.0,5.0,4.83,5.0,4.83,5.0,4.92
42166001,Rental unit in Amsterdam,2016-12-19,"Amsterdam, Netherlands",t,t,Entire rental unit,279.0,4.88,4.88,4.88,4.94,5.0,4.76,4.53
42175462,Rental unit in Amsterdam,2012-04-10,"Amsterdam, Netherlands",f,t,Entire rental unit,177.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0
42192150,Houseboat in Amsterdam,2016-01-22,"Amsterdam, Netherlands",f,t,Private room in houseboat,130.0,5.0,5.0,5.0,5.0,5.0,4.83,4.79
42214643,Rental unit in Amsterdam,2013-03-29,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.82,4.82,4.18,5.0,5.0,4.73,4.55
42250272,Houseboat in Amsterdam,2013-05-16,"Amsterdam, Netherlands",t,t,Private room in houseboat,106.0,4.96,4.97,4.97,4.97,4.99,4.88,4.91
42251324,Townhouse in Amsterdam,2012-09-23,"Amsterdam, Netherlands",t,t,Entire townhouse,550.0,4.93,4.87,4.87,5.0,5.0,5.0,4.8
42358184,Condo in Amsterdam,2015-03-17,"Amsterdam, Netherlands",t,t,Entire condo,325.0,5.0,5.0,5.0,4.91,4.91,4.55,4.91
42358227,Rental unit in Amsterdam,2014-08-26,"Amsterdam, Netherlands",f,t,Entire rental unit,262.0,,,,,,,
42417397,Condo in Amsterdam,2014-10-13,"Amsterdam, Netherlands",f,t,Entire condo,276.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42424116,Home in Amsterdam,2015-09-07,"Amsterdam, Netherlands",f,t,Private room in home,115.0,4.83,4.88,4.71,4.96,4.93,4.93,4.72
42431101,Rental unit in Amsterdam,2016-04-19,"Amsterdam, Netherlands",f,t,Private room in rental unit,93.0,4.58,4.62,4.42,4.77,4.9,4.7,4.47
42432365,Rental unit in Amsterdam,2013-10-22,"Amsterdam, Netherlands",f,t,Entire rental unit,350.0,5.0,5.0,5.0,5.0,5.0,4.8,4.8
42446188,Rental unit in Amsterdam,2018-11-29,"Amsterdam, Netherlands",t,t,Entire rental unit,355.0,4.82,4.77,4.86,4.79,4.87,4.89,4.56
42446222,Serviced apartment in Amsterdam,2018-11-29,"Amsterdam, Netherlands",t,t,Entire serviced apartment,492.0,4.62,4.68,4.82,4.76,4.72,4.74,4.29
42446371,Serviced apartment in Amsterdam,2018-11-29,"Amsterdam, Netherlands",t,t,Entire serviced apartment,717.0,4.82,4.78,4.88,4.83,4.86,4.82,4.53
42464907,Home in Amsterdam,2016-11-21,"Amsterdam, Netherlands",f,t,Entire home,295.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42479193,Rental unit in Amsterdam,2014-09-04,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,4.9,4.86,4.9,4.9,4.95,5.0,4.71
42479237,Townhouse in Amsterdam,2016-05-25,"Amsterdam, Netherlands",t,t,Private room in townhouse,195.0,4.97,4.96,4.97,4.99,5.0,4.99,4.91
42481769,Home in Amsterdam,2014-10-21,"Amsterdam, Netherlands",f,t,Entire home,375.0,,,,,,,
42482030,Home in Amsterdam,2012-12-23,"Amsterdam, Netherlands",f,t,Entire home,220.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42488977,Rental unit in Amsterdam,2014-03-24,"Amsterdam, Netherlands",f,t,Entire rental unit,250.0,5.0,5.0,4.8,5.0,5.0,5.0,4.8
42510492,Rental unit in Amsterdam,2018-09-18,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.43,4.5,4.43,4.79,4.79,4.93,4.36
42510929,Rental unit in Amsterdam,2014-12-16,"Amsterdam, Netherlands",t,t,Private room in rental unit,80.0,4.92,4.98,4.99,4.99,5.0,4.83,4.88
42530726,Rental unit in Amsterdam,2014-05-30,"Amsterdam, Netherlands",t,t,Entire rental unit,336.0,4.83,4.86,4.87,4.89,4.78,4.9,4.6
42560588,Rental unit in Amsterdam,2016-11-03,"Amsterdam, Netherlands",f,t,Entire rental unit,500.0,4.92,4.96,4.96,4.96,4.96,4.79,4.75
42595123,Rental unit in Amsterdam,2013-06-30,"Amsterdam, Netherlands",f,t,Entire rental unit,140.0,4.44,4.44,4.33,4.67,4.89,4.44,4.33
42601773,Condo in Amsterdam,2014-06-12,"Amsterdam, Netherlands",f,t,Entire condo,250.0,,,,,,,
42622277,Rental unit in Amsterdam,2017-03-28,"Amsterdam, Netherlands",f,t,Entire rental unit,125.0,5.0,4.67,4.67,4.67,5.0,5.0,4.67
42636119,Townhouse in Amsterdam,2016-10-14,"Amsterdam, Netherlands",f,t,Entire townhouse,200.0,,,,,,,
42658926,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Entire home,950.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89
42661731,Rental unit in Amsterdam,2016-01-07,"Amsterdam, Netherlands",f,t,Entire rental unit,407.0,5.0,5.0,4.87,5.0,5.0,5.0,4.93
42672666,Condo in Amsterdam,2017-07-12,"Amsterdam, Netherlands",t,t,Private room in condo,191.0,4.97,4.85,5.0,4.88,4.97,4.91,4.48
42683484,Rental unit in Amsterdam,2018-04-09,"Amsterdam, Netherlands",f,t,Entire rental unit,155.0,4.88,4.88,4.88,4.88,5.0,4.63,4.88
42728862,Hotel in Amsterdam,2020-03-05,"Amsterdam, Netherlands",f,t,Room in hotel,251.0,4.51,4.64,4.65,4.63,4.37,4.2,4.25
42730285,Bed and breakfast in Amsterdam,2017-07-31,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,198.0,4.6,4.6,4.6,4.0,4.2,5.0,4.4
42750404,Townhouse in Amsterdam,2018-02-08,"Amsterdam, Netherlands",f,t,Entire townhouse,201.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
42801703,Bed and breakfast in Amsterdam,2020-03-09,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,190.0,5.0,4.98,4.97,5.0,4.98,4.98,4.85
42834134,Loft in Amsterdam,2012-01-02,"Amsterdam, Netherlands",t,t,Private room in loft,141.0,4.84,4.93,4.69,4.96,4.87,4.97,4.74
42855140,Houseboat in Amsterdam,2015-11-16,"Amsterdam, Netherlands",t,t,Houseboat,440.0,4.95,4.92,4.94,4.97,4.98,4.88,4.69
42869018,Rental unit in Amsterdam,2015-06-14,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
42878916,Townhouse in Amsterdam,2020-03-12,"Amsterdam, Netherlands",f,t,Private room in townhouse,175.0,4.84,4.9,5.0,5.0,4.97,4.97,4.81
42910448,Rental unit in Amsterdam,2019-05-29,"Amsterdam, Netherlands",f,t,Entire rental unit,5000.0,,,,,,,
43043107,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,139.0,4.45,4.36,4.27,4.27,4.36,4.1,4.64
43046236,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,159.0,4.3,4.65,4.43,4.78,4.57,4.24,4.14
43049332,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,161.0,4.31,4.57,4.05,4.78,4.5,4.45,4.45
43049949,Home in Amsterdam,2020-03-28,"Amsterdam, Netherlands",f,t,Private room in home,315.0,4.71,4.67,4.91,4.52,4.67,4.88,4.5
43073360,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,283.0,4.91,4.79,4.68,4.76,4.59,4.68,4.79
43073605,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,269.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0
43073771,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,283.0,5.0,5.0,4.33,5.0,5.0,4.67,4.67
43073833,Hotel in Amsterdam,2020-03-19,"Amsterdam, Netherlands",f,t,Room in hotel,224.0,4.25,4.25,4.25,4.5,4.25,4.75,4.0
43091798,Condo in Amsterdam,2014-01-29,"Amsterdam, Netherlands",f,t,Entire condo,400.0,5.0,4.8,5.0,5.0,5.0,5.0,4.6
43094562,Rental unit in Amsterdam,2013-03-07,"Amsterdam, Netherlands",f,t,Entire rental unit,340.0,4.93,4.87,4.87,5.0,5.0,4.73,4.53
43115067,Rental unit in Amsterdam,2014-09-03,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
43254740,Bed and breakfast in Amsterdam,2017-07-31,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,195.0,4.82,4.82,4.88,4.71,4.71,4.88,4.41
43306914,Bed and breakfast in Amsterdam,2020-03-09,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,180.0,4.93,5.0,5.0,5.0,5.0,4.93,4.79
43343986,Townhouse in Amsterdam,2013-05-12,"Amsterdam, Netherlands",t,t,Entire townhouse,571.0,4.94,5.0,4.75,5.0,5.0,4.81,4.69
43388765,Bed and breakfast in Amsterdam,2014-07-31,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,190.0,4.98,4.94,4.92,4.98,5.0,4.98,4.83
43388883,Bed and breakfast in Amsterdam,2014-07-31,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,173.0,4.94,4.91,4.9,4.94,4.99,4.97,4.63
43451820,Condo in Amsterdam,2016-04-05,"Amsterdam, Netherlands",f,t,Entire condo,400.0,4.5,5.0,4.5,5.0,5.0,5.0,4.5
43486642,Rental unit in Amsterdam,2015-02-02,"Amsterdam, Netherlands",f,t,Entire rental unit,90.0,4.79,4.89,4.74,4.84,4.95,4.84,4.84
43495835,Houseboat in Amsterdam,2016-01-07,"Amsterdam, Netherlands",f,t,Houseboat,450.0,4.75,5.0,5.0,4.75,5.0,4.0,4.25
43530621,Rental unit in Amsterdam,2015-11-21,"Amsterdam, Netherlands",f,t,Entire rental unit,137.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
43560917,Rental unit in Amsterdam,2017-08-07,"Amsterdam, Netherlands",f,t,Entire rental unit,253.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
43574919,Hotel in Amsterdam,2019-02-14,"Amsterdam, Netherlands",f,t,Room in hotel,257.0,4.81,4.87,4.77,4.9,4.87,4.84,4.65
43600284,Serviced apartment in Amsterdam,2016-09-05,"Amsterdam, Netherlands",f,t,Private room in serviced apartment,12000.0,,,,,,,
43652464,Rental unit in Amsterdam,2015-12-23,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,4.8,5.0,4.0,4.8,5.0,5.0,4.6
43661059,Condo in Amsterdam,2015-03-02,"Amsterdam, Netherlands",f,t,Private room in condo,170.0,4.8,4.87,4.93,4.67,4.67,5.0,4.8
43672128,Rental unit in Amsterdam,2019-05-08,"Amsterdam, Netherlands",f,t,Private room in rental unit,158.0,4.51,4.64,4.61,4.43,4.46,4.91,4.35
43672517,Rental unit in Amsterdam,2019-05-08,"Amsterdam, Netherlands",f,t,Private room in rental unit,184.0,4.29,4.29,4.41,4.45,4.33,4.72,4.12
43673580,Houseboat in Amsterdam,2014-10-03,"Amsterdam, Netherlands",t,t,Private room in houseboat,140.0,4.94,4.97,4.98,4.99,5.0,4.85,4.82
43682561,Loft in Amsterdam,2020-06-06,"Amsterdam, Netherlands",t,t,Private room in loft,115.0,4.89,4.9,4.97,4.98,4.97,4.82,4.84
43692585,Houseboat in Amsterdam,2011-07-12,"Amsterdam, Netherlands",t,t,Private room in houseboat,713.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
43693583,Rental unit in Amsterdam,2015-01-21,"Amsterdam, Netherlands",f,t,Entire rental unit,190.0,5.0,5.0,4.89,5.0,5.0,5.0,4.89
43706243,Condo in Amsterdam,2014-10-24,"Amsterdam, Netherlands",f,t,Entire condo,310.0,4.8,5.0,4.6,5.0,5.0,4.4,4.6
43706756,Condo in Amsterdam,2014-02-06,"Amsterdam, Netherlands",f,t,Entire condo,89.0,5.0,5.0,5.0,5.0,5.0,4.4,4.8
43707019,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,227.0,4.81,4.74,4.83,4.81,4.71,4.82,4.6
43707658,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,261.0,4.8,4.78,4.76,4.71,4.8,4.8,4.51
43707910,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,317.0,4.81,4.73,4.82,4.82,4.74,4.76,4.6
43708450,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,300.0,4.85,4.88,4.88,4.85,4.85,4.96,4.81
43709001,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,276.0,4.0,5.0,5.0,4.0,2.5,4.5,3.5
43709075,Boutique hotel in Amsterdam,2019-01-18,"Amsterdam, Netherlands",t,t,Room in boutique hotel,217.0,4.74,4.74,4.81,4.79,4.7,4.7,4.62
43711783,Rental unit in Amsterdam,2013-09-26,"Amsterdam, Netherlands",f,t,Entire rental unit,109.0,,,,,,,
43713874,Boutique hotel in Amsterdam,2019-07-03,"Amsterdam, Netherlands",f,t,Room in boutique hotel,140.0,4.79,4.53,4.79,4.68,4.74,4.68,4.79
43719104,Boat in Amsterdam,2020-05-01,"Amsterdam, Netherlands",f,t,Private room in boat,191.0,4.76,4.83,4.78,4.88,4.77,4.97,4.51
43719459,Boat in Amsterdam,2020-05-01,"Amsterdam, Netherlands",f,t,Private room in boat,229.0,4.81,4.84,4.81,4.91,4.82,4.96,4.58
43723802,Condo in Amsterdam,2013-06-12,"Amsterdam, Netherlands",t,t,Private room in condo,417.0,4.86,4.92,5.0,4.94,4.97,4.94,4.69
43733736,Rental unit in Amsterdam,2015-07-07,"Amsterdam, Netherlands",f,t,Entire rental unit,100.0,4.47,4.65,4.12,4.53,4.41,4.94,4.47
43740697,Rental unit in Amsterdam,2020-06-10,"Amsterdam, Netherlands",f,t,Entire rental unit,265.0,4.93,4.93,4.79,5.0,5.0,4.86,4.64
43756155,Boutique hotel in Amsterdam,2019-07-03,"Amsterdam, Netherlands",f,t,Room in boutique hotel,130.0,4.93,4.71,4.79,4.71,4.79,4.64,4.86
43763419,Condo in Amsterdam,2013-06-27,"Amsterdam, Netherlands",f,t,Entire condo,220.0,5.0,5.0,4.8,5.0,5.0,4.8,5.0
43766788,Hotel in Amsterdam,2019-07-03,"Amsterdam, Netherlands",f,t,Room in hotel,137.0,4.83,4.81,4.87,4.94,4.75,4.75,4.7
43767410,Hotel in Amsterdam,2019-07-03,"Amsterdam, Netherlands",f,t,Room in hotel,80.0,4.61,4.61,4.78,4.61,4.56,4.5,4.72
43795298,Condo in Amsterdam,2016-01-21,"Amsterdam, Netherlands",f,t,Entire condo,240.0,,,,,,,
43800026,Rental unit in Amsterdam,2015-02-14,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,3.6,4.0,4.4,4.8,5.0,4.4,3.6
43800449,Rental unit in Amsterdam,2014-08-04,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.87,4.93,5.0,4.87,4.8,4.8,4.73
43810156,Rental unit in Amsterdam,2013-06-30,"Amsterdam, Netherlands",f,t,Entire rental unit,110.0,5.0,5.0,4.8,4.8,5.0,4.6,4.8
43815087,Rental unit in Amsterdam,2015-02-27,"Amsterdam, Netherlands",f,t,Entire rental unit,429.0,5.0,5.0,4.79,4.93,5.0,4.86,4.93
43830272,Rental unit in Amsterdam,2015-10-25,"Amsterdam, Netherlands",f,t,Entire rental unit,220.0,4.93,4.93,4.79,4.93,4.93,4.86,4.64
43841817,Rental unit in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Entire rental unit,239.0,4.85,4.9,4.6,4.95,4.95,4.85,4.75
43875549,Bed and breakfast in Amsterdam,2011-04-24,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,182.0,4.96,4.96,4.92,5.0,4.96,5.0,4.84
43882104,Loft in Amsterdam,2015-08-31,"Amsterdam, Netherlands",f,t,Entire loft,950.0,5.0,5.0,5.0,5.0,5.0,5.0,4.91
43886711,Rental unit in Amsterdam,2012-12-14,"Amsterdam, Netherlands",f,t,Entire rental unit,249.0,5.0,5.0,4.8,4.8,5.0,4.4,4.8
43904607,Condo in Amsterdam,2018-08-13,"Amsterdam, Netherlands",f,t,Entire condo,227.0,5.0,5.0,4.92,5.0,5.0,5.0,5.0
43913659,Townhouse in Amsterdam,2014-07-28,"Amsterdam, Netherlands",t,t,Entire townhouse,450.0,4.79,4.76,4.79,4.83,4.79,4.83,4.76
43919608,Villa in Amsterdam,2018-01-15,"Amsterdam, Netherlands",f,t,Entire villa,450.0,4.88,4.94,4.75,4.94,5.0,4.88,4.75
43922419,Bed and breakfast in Amsterdam,2012-10-17,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,300.0,4.85,4.85,4.75,4.9,4.9,4.6,4.6
43933080,Bed and breakfast in Amsterdam,2014-09-10,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,206.0,4.85,4.85,4.86,4.91,4.88,4.92,4.6
43962103,Bed and breakfast in Amsterdam,2018-08-13,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,100.0,4.8,5.0,5.0,5.0,5.0,4.6,4.8
43969723,Tiny home in Amsterdam,2018-10-03,"Amsterdam, Netherlands",t,t,Tiny home,178.0,5.0,4.88,4.8,5.0,5.0,4.96,4.72
43976148,Boutique hotel in Amsterdam,2014-11-21,"Amsterdam, Netherlands",t,t,Room in boutique hotel,123.0,4.79,4.87,4.91,4.85,4.84,4.91,4.75
43976314,Bed and breakfast in Amsterdam,2018-08-13,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,120.0,4.62,4.85,4.77,4.92,4.92,4.92,4.62
43989134,Hotel in Amsterdam,2019-07-03,"Amsterdam, Netherlands",f,t,Room in hotel,80.0,4.75,4.8,4.7,4.9,4.85,4.65,4.8
43990767,Home in Amsterdam,2014-08-20,"Amsterdam, Netherlands",f,t,Entire home,450.0,4.86,5.0,4.86,5.0,5.0,4.86,4.43
43993627,Rental unit in Amsterdam,2015-10-22,"Amsterdam, Netherlands",f,t,Entire rental unit,350.0,4.75,4.75,4.5,4.5,5.0,4.75,4.5
43995217,Home in Amsterdam,2015-12-22,"Amsterdam, Netherlands",t,t,Private room in home,150.0,5.0,4.98,4.96,4.98,5.0,4.73,4.82
44025583,Home in Amsterdam,2020-07-05,"Amsterdam, Netherlands",f,t,Private room in home,105.0,4.91,4.86,4.86,5.0,4.98,4.93,4.82
44038728,Home in Amsterdam,2017-02-01,"Amsterdam, Netherlands",f,t,Entire home,131.0,4.9,4.9,4.95,5.0,5.0,4.85,4.85
44043348,Rental unit in Amsterdam,2020-06-28,"Amsterdam, Netherlands",f,t,Private room in rental unit,87.0,4.69,4.74,4.1,5.0,5.0,4.48,4.74
44057881,Rental unit in Amsterdam,2013-05-28,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,,,,,,,
44067837,Condo in Amsterdam,2013-10-25,"Amsterdam, Netherlands",f,t,Entire condo,222.0,5.0,5.0,5.0,4.83,4.92,4.5,4.75
44083101,Home in Amsterdam,2020-07-05,"Amsterdam, Netherlands",f,t,Entire home,350.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
44087085,Townhouse in Amsterdam,2020-06-27,"Amsterdam, Netherlands",t,t,Entire townhouse,175.0,4.93,5.0,4.86,4.93,5.0,4.86,4.79
44095512,Rental unit in Amsterdam,2018-12-05,"Amsterdam, Netherlands",f,t,Entire rental unit,215.0,4.83,4.67,4.83,4.83,5.0,5.0,4.67
44102257,Condo in Amsterdam,2014-05-13,"Amsterdam, Netherlands",f,t,Entire condo,150.0,4.67,4.5,4.5,5.0,4.67,4.67,4.67
44130900,Guest suite in Amsterdam,2018-03-31,"Amsterdam, Netherlands",f,t,Private room in guest suite,282.0,4.95,4.92,4.9,4.98,5.0,4.96,4.77
44132663,Rental unit in Amsterdam,2016-02-28,"Amsterdam, Netherlands",f,t,Entire rental unit,125.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5
44143193,Houseboat in Amsterdam,2014-05-02,"Amsterdam, Netherlands",f,t,Private room in houseboat,200.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67
44166727,Rental unit in Amsterdam,2013-08-02,"Amsterdam, Netherlands",f,t,Entire rental unit,375.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0
44175142,Rental unit in Amsterdam,2014-04-07,"Amsterdam, Netherlands",f,t,Entire rental unit,176.0,4.67,5.0,4.67,4.67,4.33,5.0,4.67
44186926,Condo in Amsterdam,2013-09-14,"Amsterdam, Netherlands",f,t,Entire condo,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
44189424,Rental unit in Amsterdam,2018-02-10,"Amsterdam, Netherlands",f,f,Entire rental unit,141.0,4.75,5.0,5.0,5.0,5.0,4.75,4.75
44255865,Rental unit in Amsterdam,2016-11-19,"Amsterdam, Netherlands",f,t,Entire rental unit,500.0,4.5,4.6,4.4,4.7,4.8,4.8,4.6
44257518,Rental unit in Amsterdam,2019-10-28,"Amsterdam, Netherlands",t,t,Private room in rental unit,202.0,5.0,4.94,4.78,4.89,4.94,4.67,4.83
44261803,Rental unit in Amsterdam,2016-08-13,"Amsterdam, Netherlands",f,t,Entire rental unit,338.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
44269819,Guest suite in Amsterdam,2013-06-17,"Amsterdam, Netherlands",t,t,Entire guest suite,155.0,5.0,5.0,5.0,4.98,5.0,4.82,4.96
44271297,Condo in Amsterdam,2015-02-10,"Amsterdam, Netherlands",f,t,Entire condo,350.0,5.0,5.0,4.88,5.0,5.0,4.81,4.5
44276863,Bed and breakfast in Amsterdam,2019-06-22,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,375.0,4.96,4.95,4.96,4.98,4.99,4.83,4.79
44297369,Condo in Amsterdam,2017-08-08,"Amsterdam, Netherlands",f,t,Entire condo,200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
44314637,Houseboat in Amsterdam,2013-02-13,"Amsterdam, Netherlands",f,t,Houseboat,286.0,4.83,4.83,4.5,5.0,5.0,4.5,4.5
44331367,Home in Amsterdam,2016-08-23,"Amsterdam, Netherlands",t,t,Entire home,220.0,4.97,4.95,4.82,4.97,5.0,4.68,4.61
44332530,Rental unit in Amsterdam,2012-03-24,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
44353015,Townhouse in Amsterdam,2012-05-04,"Amsterdam, Netherlands",f,t,Entire townhouse,300.0,5.0,5.0,4.5,5.0,5.0,4.5,4.5
44365498,Condo in Amsterdam,2015-05-02,"Amsterdam, Netherlands",f,t,Entire condo,355.0,4.8,5.0,4.8,4.8,5.0,5.0,4.6
44365699,Home in Amsterdam,2020-03-28,"Amsterdam, Netherlands",f,t,Private room in home,215.0,4.83,4.94,4.94,4.6,4.79,4.98,4.81
